嚨	169
嚬	129
嚭	431
嚮	8497
嚳	380
嚴	22149
嚶	2247
嚷	241
嚼	102710
囀	65297
囁	451424
囂	27798
囃	391269
囈	1823
囉	1072
囊	1791
囍	401
囎	842
囑	1352
囓	23086
囔	165
囗	8679
囘	19582
囚	692989
四	24690892
回	119131003
因	13315344
囡	138
团	4120
団	30646926
囤	126
囧	1713
园	8260
囮	94489
囯	237
困	10701821
囱	113
囲	20100623
図	39367273
围	2674
囹	9484
固	10916301
国	168519229
图	7678
囿	3473
圀	62772
圃	272009
圄	1628
圆	2344
圈	6699
圉	2591
國	1361619
圍	19531
圏	3829003
圑	130
園	37650683
圓	243181
圖	58076
團	159237
圜	2685
土	38589176
圣	4874
圦	2490
圧	12611015
在	61803737
圩	258
圭	1191036
圮	122
圯	126
地	174471209
圳	14407
圷	4470
圸	165
场	28367
圻	1256
圾	647
址	262858
坂	10761704
均	6080278
坊	4166906
坌	101
坎	8864
坏	14828
坐	712006
坑	408709
块	2486
坙	228
坚	2354
坛	7610
坝	422
坟	165
坠	649
坡	39468
坤	61775
坦	518951
坨	160
坩	24938
坪	1232166
坫	124
坱	188
坷	224
坻	124
坼	121
坿	150
垂	2694540
垃	756
垈	2502
垉	163
型	28223274
垒	261
垓	5600
垛	282
垜	212
垝	139
垠	5346
垢	991259
垣	3540439
垤	563
垩	3344
垪	3738
垫	649
垬	144
垮	202
垰	4800
垳	1372
垸	169
埀	1445
埂	318
埃	346270
埆	344
埇	311
埈	1238
埋	4954227
城	22051508
埒	102892
埓	11794
埔	12736
埕	696
埖	792
埗	234
埜	78810
域	33364861
埠	168349
埣	2655
埤	421
埭	188
埴	182443
埵	3938
執	5640113
培	4010806
基	45893840
埼	4802839
埿	138
堀	3798951
堂	12692437
堃	308
堅	2585447
堆	700575
堇	105
堈	115
堊	4090
堋	233
堕	727275
堙	527
堝	24628
堡	40563
堤	1617243
堪	2544630
堯	49049
堰	458058
報	149357204
場	193683190
堵	362822
堺	1360946
堽	105
塀	464176
塁	2418669
塊	1382381
塋	2092
塌	729
塑	203747
塒	15490
塔	2989655
塗	7065160
塘	73144
塙	71695
塚	6130719
塞	1790652
塡	957
塢	3422
塤	241
塩	8971138
填	535214
塰	404
塲	8328
塵	801883
塹	34334
塼	1358
塾	4699387
境	25949050
墅	4063
墉	349
墊	304
墒	144
墓	4877869
増	27569303
墙	1206
墜	708224
增	7381
墟	284415
墨	1420253
墩	1336
墫	263
墮	4922
墲	710
墳	1314400
墹	450
墺	15660
墻	6111
墾	118083
壁	8657169
壅	2341
壇	2340821
壊	10235383
壌	1147879
壎	162
壑	2558
壒	126
壓	14199
壕	191348
壗	489
壘	3147
壙	9897
壚	122
壜	30896
壞	10010
壟	5445
壢	696
壤	10000
壥	243
壩	982
士	32054792
壬	323167
壮	1716457
壯	11023
声	30242922
壱	755634
売	67035882
壳	1383
壶	725
壷	429878
壹	47890
壺	573559
壻	2680
壼	4247
壽	169278
夂	1081
处	8201
备	8085
変	86811652
夊	745
夋	160
复	10470
夏	22944972
夐	419
夔	1107
夕	11914784
外	86928090
夘	2796
夙	94375
多	89365385
夛	9189
夜	30074428
够	2168
夠	1748
夢	14463538
夤	146
夥	48057
大	327964488
天	55879122
太	28905833
夫	24518082
夬	1343
夭	47459
央	10205223
失	21081605
夲	2229
头	18026
夷	723525
夸	2661
夹	810
夺	2169
夾	56553
奄	581676
奇	5762346
奈	12900338
奉	2699188
奋	879
奎	23514
奏	8737920
奐	3534
契	8778009
奔	489177
奕	25559
奖	1914
套	190665
奘	44212
奚	7364
奝	974
奠	27889
奢	364786
奥	11936890
奧	59183
奨	2719717
奩	444
奪	4310150
奬	4388
奭	1055
奮	2972844
女	81200211
奴	10523740
奶	6548
奸	57264
她	11105
好	60037749
妁	1974
如	5343346
妃	824398
妄	2430845
妆	540
妇	1567
妈	2970
妊	4139539
妍	17095
妒	507
妓	344868
妖	2416424
妙	8292538
妛	462
妝	1489
妞	611
妣	4402
妤	659
妥	1386865
妨	1335242
妬	966129
妮	2941
妲	16496
妳	3509
妹	5307386
妺	436
妻	7442860
妾	185429
姆	7197
姉	6826880
姊	2002
始	44253160
姍	121
姐	412012
姑	451885
姒	2283
姓	1582900
委	18008994
姙	2541
姚	20823
姜	662163
姝	364
姞	213
姣	302
姤	514
姥	133906
姦	678275
姧	106
姨	27436
姪	338394
姫	6734652
姬	4594
姮	190
姶	63886
姸	366
姻	400910
姿	16309112
威	3805912
娃	27994
娄	262
娅	232
娇	782
娉	574
娍	345
娑	66921
娓	171
娘	8731410
娚	1700
娛	415
娜	26661
娟	9297
娠	2350342
娣	392
娥	20452
娩	302441
娯	553877
娱	899
娴	994
娵	1238
娶	50936
娼	214407
婀	12130
婁	110163
婆	1355193
婉	39900
婕	508
婚	15751698
婢	34923
婦	10143669
婧	474
婪	4403
婬	5586
婲	111
婴	583
婶	435
婷	4980
婺	737
婿	320751
媄	112
媒	1875164
媓	102
媚	442230
媛	1704043
媞	298
媧	1769
媱	102
媳	864
媵	130
媼	14268
媽	28758
媾	2561
嫁	3569583
嫂	14985
嫄	317
嫉	751828
嫋	9238
嫌	13956201
嫐	1621
嫖	1409
嫗	6926
嫡	216712
嫣	4571
嫦	11035
嫩	9064
嫪	295
嫮	186
嫵	226
嫺	526
嫻	6938
嬀	376
嬅	187
嬈	141
嬉	9756914
嬋	2235
嬌	286647
嬖	1182
嬢	2202383
嬤	129
嬥	146
嬪	29303
嬬	69316
嬰	55799
嬲	57503
嬴	1125
嬶	6469
嬾	435
孀	2192
孁	829
孃	6069
孅	185
孌	103
子	179609198
孑	9270
孒	174
孔	1425439
孕	161293
孖	193
字	31645922
存	30688473
孙	2248
孚	14601
孛	1528
孜	19003
孝	2210602
孟	250499
季	12024043
孤	1949873
孥	658
学	166456694
孩	17649
孫	3547197
孰	8779
孱	600
孳	538
孵	231462
學	388985
孺	4888
孼	152
孽	528
宀	1837
宁	2154
它	7332
宅	26741721
宇	9428517
守	19429846
安	66553693
宋	400968
完	23733330
宍	329101
宏	1640523
宓	374
宕	242328
宗	9008796
官	13925467
宙	5350553
定	149697477
宛	1451895
宜	3617928
宝	8929777
实	11640
実	118074404
宠	1355
审	1178
客	38167821
宣	6714236
室	33864568
宥	101919
宦	55584
宪	714
宫	9677
宮	27300269
宰	1104124
害	29310816
宴	2876704
宵	693616
家	103953547
宸	32452
容	47081508
宽	1203
宾	2083
宿	27791245
寂	3379771
寃	1369
寄	22478516
寅	624460
密	11165033
寇	91619
寉	2486
富	17470281
寐	16520
寒	9688374
寓	113318
寔	4673
寘	320
寚	103
寛	2140609
寝	16038086
寞	14588
察	14830375
寡	281212
寢	16238
寤	2250
寥	39425
實	248040
寧	3771378
寨	43309
審	9311802
寫	44778
寬	5208
寮	1366280
寰	2090
寳	16968
寵	169490
寶	97582
寸	2652220
对	26824
寺	20705876
寻	3046
导	5582
対	102931966
寿	7313423
封	4195518
専	22884102
射	9188753
尅	4438
将	12053414
將	69413
專	21614
尉	650292
尊	5164003
尋	3002937
對	112882
導	21142641
小	100224819
尐	780
少	68540699
尓	19383
尔	3680
尖	570010
尘	1215
尙	1563
尚	3043846
尛	154
尝	648
尞	1026
尠	7099
尢	1072
尤	209204
尨	2957
尬	179
尭	38563
就	10082034
尸	34887
尹	73052
尺	1301749
尻	4021431
尼	1072195
尽	4393481
尾	12487390
尿	3329735
局	25729375
屁	379092
层	3796
居	24473079
屆	5836
屈	3681863
屉	155
届	19568534
屋	68427691
屍	275129
屎	20698
屏	334352
屐	994
屑	465551
屓	261106
展	29148011
屛	666
属	13850414
屠	152881
屡	28166
屢	1373
層	9371076
履	5127620
屨	219
屬	22971
屮	28363
屯	381485
山	117421541
屶	489
屹	49184
屽	125
屿	148
岁	2134
岂	263
岌	1011
岐	6294774
岑	25465
岔	1473
岗	262
岚	1364
岛	15690
岡	28063114
岦	168
岨	13020
岩	13326122
岪	129
岫	5405
岬	1170553
岭	752
岱	84450
岳	5661644
岶	187
岷	6135
岸	8225857
岺	180
岻	4088
岼	1646
岾	532
峅	10443
峇	343
峒	447
峙	292581
峠	2876398
峡	1398194
峨	414251
峩	3603
峪	21021
峭	2849
峯	501722
峰	3349240
峴	1263
島	54946031
峺	172
峻	182328
峽	7400
崁	651
崂	288
崆	142
崇	1103315
崋	23944
崍	124
崎	21263390
崑	60496
崔	121059
崕	2275
崖	988314
崗	135423
崘	222
崙	31587
崚	5881
崛	7009
崟	755
崢	592
崧	1035
崩	5929708
崭	129
崴	147
崽	134
嵂	110
嵆	751
嵇	192
嵊	113
嵋	2197
嵌	449539
嵎	747
嵐	2672274
嵒	1169
嵓	8666
嵜	35988
嵨	101
嵩	202380
嵬	3323
嵭	163
嵯	379588
嵳	143
嵶	433
嶂	1867
嶄	1610
嶇	536
嶋	2015310
嶌	35883
嶐	422
嶝	1524
嶠	860
嶢	1081
嶧	115
嶬	886
嶮	19182
嶰	151
嶷	3153
嶸	359
嶹	220
嶺	744739
嶼	80349
嶽	412830
巉	377
巌	262143
巍	11752
巒	8252
巓	9924
巖	37830
巛	15895
川	67855472
州	15803141
巡	5300858
巢	1204
巣	2785445
工	48810136
左	18126173
巧	1398908
巨	6343295
巩	125
巫	590560
差	22558115
己	9154281
已	140477
巳	703190
巴	412622
巵	1339
巷	335747
巻	15432684
巽	121268
巾	794099
巿	107
帀	162
币	1019
市	124360794
布	16056910
帅	985
帆	1000928
师	10139
帋	1162
希	16049046
帐	1717
帑	1574
帒	107
帕	1074
帖	704120
帘	350
帙	13454
帚	14487
帛	62899
帝	5249436
帥	305849
带	6604
師	29295135
席	14147174
帮	2296
帯	27236324
帰	34122461
帳	5190713
帶	21608
帷	59821
常	42699056
帽	2146016
幀	36404
幃	400
幄	4617
幅	8904178
幇	91644
幌	5237032
幎	492
幔	5784
幕	6887667
幗	2093
幘	195
幛	358
幞	127
幟	114699
幡	2445349
幢	18562
幣	832196
幤	3615
幪	130
幫	2143
干	7399696
平	53547754
年	240766216
幵	478
并	35228
幷	1825
幸	18024053
幹	7601185
幺	4574
幻	3568028
幼	8771478
幽	1252582
幾	2739715
广	11047
庁	6909644
広	48179624
庄	2095393
庆	1740
庇	356188
床	7518541
序	3075197
庐	198
库	2379
应	9425
底	9576314
庖	55323
店	106027560
庙	542
庚	180932
府	21337237
庞	294
废	1081
庠	2062
庤	107
度	110613515
座	25650471
庫	19190453
庭	14191195
庵	1798413
庶	1057551
康	16294552
庸	240642
庾	1797
廁	866
廂	13888
廃	9217325
廆	427
廈	10272
廉	418167
廊	1586928
廋	148
廏	432
廐	3354
廓	73240
廔	122
廖	16877
廙	130
廚	15737
廛	4044
廝	442
廞	110
廟	256185
廠	94501
廡	471
廢	11235
廣	636934
廨	1528
廩	2557
廬	61266
廰	2586
廱	281
廳	13531
廴	1216
延	8356980
廷	1199267
廸	5179
建	37771939
廻	1636858
廼	24637
廾	1875
廿	225970
开	27112
弁	13342354
异	5615
弃	2818
弄	826594
弇	811
弈	214
弉	26870
弊	3470705
弋	7688
弌	8901
弍	4367
式	48771366
弐	373179
弑	11935
弓	1947772
弔	408293
引	59788006
弖	11845
弗	46410
弘	3467496
弛	203028
弟	7099337
张	11171
弢	167
弥	3272996
弦	1259339
弧	441939
弩	64561
弭	3471
弯	19176
弱	10363006
弴	2384
張	36442495
強	55158023
弸	237
弹	2341
强	18360
弼	82996
弽	610
弾	10231435
彁	408
彅	20287
彆	138
彈	14784
彊	29218
彌	188705
彎	23824
彑	472
归	2109
当	133563377
彔	306
录	5502
彖	2675
彗	261736
彘	292
彙	324935
彛	144
彜	1508
彝	12743
彡	458611
形	39859225
彤	1423
彥	1823
彦	4442769
彧	12892
彩	5968342
彪	41296
彫	2332870
彬	163051
彭	29277
彰	1955364
影	24602121
彲	165
彳	4660
彷	495491
役	34342765
彻	1427
彼	38827116
彽	120
彿	227507
往	3363565
征	1758726
徂	20018
徃	15887
径	2308232
待	38016865
徇	2031
很	41797
徊	242253
律	9444081
後	139847388
徐	1974328
徑	7623
徒	16146193
従	12889127
得	46937419
徘	241986
徙	4286
從	60327
徠	19894
御	27403956
徧	1524
徨	257661
復	18293297
循	1790170
徬	100
徭	2805
微	8794149
徯	127
徳	9206646
徴	9801104
徵	1992
德	34985
徸	115
徹	5116106
徼	791
徽	89650
心	92911684
忄	221
必	57001830
忆	4719
忉	758
忌	1242175
忍	3084748
忏	228
忒	176
忖	12409
志	12228984
忘	13843119
忙	5182411
応	54408414
忝	15790
忞	283
忠	3696200
忡	271
忤	1420
忧	1957
忩	124
快	11058839
忰	4199
忱	1313
念	27428725
忸	17064
忻	2332
忽	174718
忿	12973
怀	2865
态	10285
怍	162
怎	13688
怏	3703
怐	14764
怒	7178543
怔	204
怕	6952
怖	8406476
怙	9319
怛	1552
怜	181115
思	208615706
怠	1108054
怡	25038
急	24742373
怦	507
性	106755919
怨	585649
怩	24505
怪	6646272
怫	1138
怯	723885
怱	4749
怵	122
怺	3123
总	6129
恁	8208
恂	6170
恃	19155
恆	16617
恊	5171
恋	11533236
恍	97922
恐	10763755
恒	2001478
恕	35656
恙	24767
恚	9229
恟	4340
恠	3040
恢	36144
恣	163773
恤	10468
恥	4895971
恧	280
恨	1200360
恩	2192115
恪	11361
恫	120705
恬	14851
恭	956427
息	13365968
恰	191802
恳	290
恵	9899661
恶	11293
恷	543
恸	114
恻	120
恼	921
悁	236
悃	384
悄	18871
悅	2002
悉	137447
悊	254
悋	7656
悌	38735
悍	68994
悒	1410
悔	3842062
悕	105
悖	11097
悗	1381
悚	2444
悛	8628
悝	242
悞	107
悟	3559770
悠	1536194
患	9136481
悤	236
悦	880503
悧	19707
您	4129
悩	9426574
悪	38210396
悬	792
悰	593
悱	217
悲	7765846
悳	8073
悴	41467
悵	1888
悶	509790
悸	142569
悼	584847
悽	4083
悾	124
情	139562703
惆	913
惇	86497
惊	3473
惋	148
惑	8089024
惓	439
惕	1001
惘	2756
惚	1288584
惛	106
惜	1990061
惝	129
惟	199415
惠	138933
惡	57398
惣	717959
惦	116
惧	454326
惨	1969467
惩	545
惫	157
惮	200
惯	3295
惰	251473
惱	6687
惲	776
想	40363515
惴	407
惶	6522
惷	1027
惹	1109009
惺	13103
惻	10042
愀	471
愁	604800
愃	1921
愆	2113
愈	49486
愉	1382199
愍	8974
愎	599
意	96559967
愔	341
愕	609760
愚	2386660
愛	43124341
愜	175
感	113366284
愠	215
愡	867
愣	119
愤	484
愧	26954
愨	646
愫	134
愬	1721
愰	216
愴	41735
愷	2201
愼	24494
愽	294
愾	14443
愿	11984
慂	4907
慄	172941
慇	33486
慈	1273182
慊	7891
態	30158481
慌	1930638
慍	2274
慎	2581215
慓	760
慕	504870
慘	5892
慙	14968
慚	13131
慝	551
慟	55185
慢	6985483
慣	6818234
慥	10744
慧	419500
慨	539313
慫	4685
慮	6563471
慰	1895638
慳	7078
慴	1603
慵	1089
慶	3502146
慷	8205
慾	46606
憂	1716711
憇	204
憊	52847
憋	140
憍	906
憎	1642422
憐	607743
憑	657431
憒	102
憔	30851
憖	797
憙	2293
憚	141550
憤	607314
憧	1757945
憨	408
憩	2767447
憫	152554
憬	66184
憮	44070
憲	4353994
憶	7671930
憺	36059
憾	226990
懂	2378
懃	33695
懆	294
懇	1678205
懈	22239
應	459307
懊	17595
懋	2163
懌	905
懍	712
懐	5302029
懒	536
懣	22352
懦	6873
懲	1540950
懴	2048
懵	137
懶	16711
懷	16408
懸	4479187
懺	144224
懼	23101
懽	869
懾	535
懿	60124
戀	60880
戈	29592
戉	360
戊	148578
戌	126247
戍	6496
戎	108713
戏	7446
成	98057691
我	18802714
戒	2717085
戔	27550
戕	150
或	1230501
战	12154
戚	1051782
戛	2079
戝	1162
戞	1073
戟	55910
戡	802
戢	222
戦	67776015
戩	1856
截	38413
戮	189331
戯	1711870
戰	85592
戱	183
戲	14271
戳	934
戴	1492155
戶	6269
户	3929
戸	30608718
戻	29141445
戾	1834
房	9289648
所	105824201
扁	284143
扃	122
扇	1713704
扈	67834
扉	2181163
手	172468152
扌	169
才	5523582
扎	3591
扑	997
扒	467
打	24167224
扔	687
払	18643573
托	116942
扛	1285
扞	845
扠	2854
扣	6737
扦	769
执	1762
扨	13688
扩	625
扫	967
扬	1170
扭	1009
扮	240867
扯	525
扰	599
扱	16451702
扳	128
扶	883347
批	5231209
扼	18368
找	10278
承	16611285
技	30156068
抂	514
抃	525
抄	581848
抉	102717
把	2531093
抑	4946302
抒	72983
抓	21653
抔	7246
投	45783064
抖	1674
抗	8988600
折	11450404
抚	627
抛	25146
抜	20477209
択	13227135
抢	574
护	6705
报	10253
抦	385
抨	130
披	2657956
抬	3616
抱	8645261
抵	3923077
抹	1315259
抻	207
押	15380661
抽	3238384
拂	16568
拄	287
担	19574591
拆	2642
拇	23862
拈	8309
拉	1179754
拊	756
拋	222
拌	184177
拍	2622563
拎	131
拏	5402
拐	431399
拑	136
拒	2582655
拓	2457832
拔	16796
拖	1628
拗	386142
拘	1606932
拙	850410
拚	141
招	4648102
拜	26305
拝	5176501
拟	1204
拠	8294386
拡	9330884
拢	103
拣	273
拥	1625
拦	220
拧	232
拨	582
择	5719
括	3808728
拭	1692051
拮	125147
拯	4366
拱	18492
拳	2222276
拵	93624
拶	3650044
拷	330272
拼	4436
拽	305
拾	2574340
拿	71734
持	82006536
挂	6339
指	53492264
挈	581
按	194740
挌	6930
挍	360
挑	5602751
挖	1010
挙	12375504
挚	120
挛	520
挟	1688650
挠	126
挡	780
挣	275
挤	538
挥	1265
挧	570
挨	3654905
挪	213
挫	825387
振	22304092
挵	102
挹	666
挺	165173
挽	645244
挾	20326
挿	1866809
捂	117
捃	105
捄	208
捆	433
捉	1733599
捌	281380
捍	1318
捏	707144
捐	28780
捔	205
捕	8700526
捗	413271
捜	3439166
捞	208
损	2237
捡	271
换	5805
捣	308
捥	3163
捧	832496
捨	6607628
捩	96993
捫	1056
据	1266719
捲	331694
捶	4627
捷	117629
捺	173586
捻	667649
掀	522
掃	4955888
掇	142
授	12523699
掉	16621
掌	1324723
掎	617
掏	12947
掐	509
排	5821183
掖	10562
掘	4070173
掙	152
掛	15191565
掟	231745
掠	183616
採	12229522
探	41831104
掣	7403
掤	110
接	24742625
控	4332678
推	13077023
掩	37196
措	3172544
掫	362
掬	131957
掰	122
掲	36881713
掴	1708627
掵	271
掷	275
掻	943063
掾	21190
揀	1162
揃	5303600
揄	180328
揆	193213
揉	767394
揍	182
描	13665020
提	34715558
揑	119
插	7569
揖	211158
揚	5112273
換	20809651
揜	228
握	5684650
揣	3023
揩	1279
揪	173
揭	1476
揮	4217610
援	24273523
揵	358
揶	182698
揺	3778171
揽	174
搀	391
搁	158
搂	127
搅	296
搆	2127
搊	286
損	9722866
搏	10340
搐	345
搓	741
搔	2361
搖	13137
搗	73061
搜	5747
搞	3982
搦	39067
搨	1118
搪	144
搬	1927476
搭	2335988
搴	284
搶	1983
携	20904595
搾	714441
搿	360
摂	2509684
摄	1114
摆	1211
摇	2493
摊	235
摎	443
摑	10700
摔	1448
摘	5837417
摟	120
摠	1715
摧	6515
摩	4527013
摭	185
摯	393652
摶	1990
摸	41802
摹	211
摺	530801
摽	138
撃	21393675
撅	253
撇	284
撈	13969
撐	344
撑	332
撒	768999
撓	71756
撕	989
撙	449
撚	99451
撝	150
撞	93299
撤	2813228
撥	271953
撩	7516
撫	1096829
播	1049174
撮	17755512
撰	509181
撲	2003894
撹	131249
撻	55839
撼	69167
撿	863
擁	1518704
擂	43833
擄	139
擅	7168
擇	9964
擊	6728
擋	345
操	7361075
擎	862
擒	5265
擔	9574
擘	1551
據	19276
擠	1085
擡	13424
擢	184455
擣	1745
擦	1448620
擧	24098
擬	1090386
擯	2830
擱	8305
擲	96529
擴	6791
擶	2715
擷	119
擺	2111
擻	154
擽	34522
擾	44455
攀	78154
攅	1063
攔	188
攘	143179
攜	1530
攝	25142
攢	112
攣	303819
攤	1251
攪	151667
攫	116886
攬	7648
支	42510745
攴	1109
攵	1423
收	32995
攷	9205
攸	21902
改	29691741
攻	16079239
放	32044005
政	45310016
故	16696513
效	23997
敌	6562
敍	4918
敎	15013
敏	2486274
救	8185907
敕	5300
敖	6047
敗	10256359
敘	894
教	79011146
敝	3754
敞	7496
敢	1422851
散	14407728
敦	937009
敬	4400318
数	85756729
敲	114281
整	23207229
敵	13614236
敷	8931431
數	71462
斂	64807
斃	39456
斅	120
文	89774289
斈	286
斉	2282353
斋	798
斌	14499
斎	2593721
斐	1465499
斑	799454
斗	1917938
料	101216107
斛	10883
斜	3311075
斝	226
斟	24624
斠	156
斡	212699
斤	81551
斥	187160
斦	284
斧	346135
斩	1442
斫	5581
斬	2103043
断	31310528
斯	343505
新	149651250
斷	32298
方	226175221
於	1150738
施	39942377
旁	27809
旂	126
旃	3292
旄	664
旅	31748909
旆	2005
旋	1537748
旌	6647
族	22469177
旒	2710
旗	2822197
旙	460
旛	103270
无	47710
旡	1110
既	8329743
旣	3611
日	450607543
旦	4003199
旧	9562611
旨	5994299
早	34822264
旬	5680445
旭	2269635
旱	45987
时	66593
旷	112
旺	427462
旻	9473
旽	143
昀	444
昂	214042
昃	2941
昆	1901024
昇	6557965
昉	3741
昊	18401
昌	1527702
明	91275996
昏	371242
易	7888853
昔	12727164
昕	1191
昙	306
昜	1839
昞	255
星	14847083
映	31454204
昤	322
春	19097336
昧	1481775
昨	23885461
昩	108
昫	176
昭	10641212
昮	155
是	9101731
昰	231
昱	8247
昴	136008
昵	8686
昶	13518
昺	111
昻	1156
昼	10756132
显	2670
昿	1097
晁	23152
時	220867682
晃	699321
晄	12657
晉	11052
晋	636477
晌	126
晏	24434
晒	1469686
晓	2317
晕	323
晗	311
晙	452
晚	6654
晜	141
晝	17240
晞	1752
晟	27477
晡	479
晢	2707
晤	7189
晥	353
晦	407607
晧	9103
晨	30511
晩	4570841
普	22659437
景	19606783
晰	89608
晳	1393
晴	12149463
晶	3367391
晷	159
智	4202425
晾	134
暁	671602
暂	954
暄	1517
暇	4394934
暈	113649
暉	43822
暎	11188
暐	297
暑	6954486
暖	6779208
暗	8647221
暘	9093
暝	1718
暠	1363
暢	250981
暦	1896687
暧	344
暨	211
暫	1564245
暮	11897885
暱	701
暲	1012
暴	8036782
暸	1353
暹	6654
暻	242
暼	186
暾	869
曁	1752
曄	11080
曆	5163
曇	1990168
曈	217
曉	21917
曋	116
曓	149
曖	774257
曙	214353
曚	1385
曜	15176925
曝	280556
曠	25596
曦	1878
曩	5468
曬	197
曰	918265
曲	24130930
曳	529513
更	37791473
曵	9677
曷	1801
書	123755237
曹	1400163
曺	2629
曻	2266
曼	238354
曽	1665025
曾	457112
替	16413142
最	132481384
會	303336
月	127487936
有	62266505
朊	594
朋	660690
服	13872490
朏	1700
朐	162
朓	258
朔	300061
朕	59904
朖	432
朗	2055500
望	32208114
朝	38081895
朞	155
期	71682035
朦	99521
朧	248345
木	48029568
未	20122916
末	19538212
本	286611008
札	12024706
朮	24004
术	9936
朱	1480103
朳	576
朴	1227231
朵	1466
朶	49260
朷	182
朸	406
朹	102
机	1560677
朽	684081
朿	326
杀	6131
杁	17497
杂	2204
权	1631
杆	15269
杈	123
杉	5134669
杌	115
李	1399353
杏	1097382
材	31612169
村	35916174
杓	163311
杖	895274
杙	3208
杜	1160549
杞	109950
束	6687688
杠	4763
条	42251432
杢	74576
杣	56380
杤	2218
来	126937589
杦	883
杨	1141
杩	131
杪	1315
杭	537667
杮	4284
杯	7159786
杰	20692
東	75882874
杲	3696
杳	15546
杵	452156
杷	108147
杻	100
杼	12012
松	25066191
板	25796883
极	6069
构	6510
枅	325
枇	97251
枉	28325
枋	4519
枌	1976
析	7925586
枓	101
枕	1566724
林	15725624
枘	1009
枚	12744671
果	50186113
枝	4306491
枠	3706440
枡	123186
枢	561047
枣	120
枦	6444
枩	2329
枪	1183
枫	837
枯	1784184
枳	22783
枴	2446
架	2500062
枷	94366
枸	15299
枹	828
枻	1758
柀	241
柁	3019
柄	8294624
柆	133
柊	220080
柎	213
柏	1942886
某	3504456
柑	462348
柒	997
染	11675416
柔	4800402
柗	150
柘	107086
柚	647457
柜	1452
柝	6178
柞	12061
柠	152
柢	12430
柤	1376
查	8889
柧	370
柩	78263
柬	1955
柯	21638
柰	158
柱	3677691
柳	3789023
柴	1786998
柵	526187
柹	175
査	31593670
柾	72330
柿	1401833
栁	4067
栂	107624
栃	2109592
栄	8808214
栅	558
标	8508
栈	148
栉	131
栋	546
栏	841
树	6322
栓	788455
栖	654904
栗	3097450
栝	901
栞	365990
校	55113540
栢	34613
栩	17600
株	28196829
栫	7040
栱	806
栲	7238
栳	111
栴	20145
样	17247
核	4937436
根	23340018
格	47204942
栽	3432573
桀	5291
桁	1360801
桂	1646227
桃	3404563
框	38044
案	33620467
桌	1375
桍	164
桎	9580
桐	1622342
桑	1440466
桒	2926
桓	126148
桔	249866
桙	4144
桛	228
桜	10860669
桝	132177
桟	444776
桡	168
档	11031
桥	6239
桦	109
桧	345863
桨	118
桩	109
桴	4110
桶	603580
桷	2553
桺	101
桾	733
桿	47132
梁	1163717
梃	30825
梅	8875382
梆	396
梍	304
梏	9454
梓	372634
梔	20512
梗	755280
梛	15499
條	613911
梟	82067
梠	14389
梢	294826
梦	23020
梧	70503
梨	4042187
梭	4661
梯	513158
械	4587533
梱	1433532
梲	273
梳	67841
梵	263740
梶	596908
梹	384
梺	1876
梼	20176
检	972
棄	4080565
棆	120
棈	322
棉	20845
棊	5181
棋	1582397
棍	83068
棐	124
棒	3548818
棔	326
棕	24745
棖	100
棗	87960
棘	188540
棚	3117922
棟	2378495
棠	33533
棡	3186
棣	3635
棧	9355
棭	940
森	18087699
棯	764
棰	229
棱	854
棲	681671
棵	477
棹	91837
棺	404726
棻	221
棼	129
椀	260336
椁	1136
椄	179
椅	2167159
椈	1208
椊	569
椋	155897
椌	1220
植	13265185
椎	1673705
椏	13788
椒	528409
椙	34839
椚	15058
椛	49983
検	74265683
椡	154
椢	293
椣	771
椥	17889
椨	1847
椪	1066
椰	151275
椴	10076
椶	1810
椹	31045
椽	9544
椿	863094
楂	657
楊	506909
楓	470937
楔	65252
楕	240826
楗	158
楙	2403
楚	371641
楛	105
楜	1285
楝	4914
楞	8329
楠	639042
楡	47704
楢	179726
楣	284
楤	441
楨	1499
楪	3397
楫	13850
業	144095666
楮	33480
楯	186918
楳	70669
楴	591
極	17264218
楷	79417
楸	24878
楹	873
楼	896146
楽	86900733
楾	342
榀	346
榁	1076
概	9115308
榆	190
榊	353604
榎	414009
榑	21924
榔	12260
榕	11196
榘	134
榛	284839
榜	146291
榠	617
榦	158
榧	21013
榨	568
榭	444
榮	197101
榱	134
榲	1107
榴	187086
榷	236
榻	3618
榾	5653
榿	973
槁	2279
槃	160022
槇	120805
槊	839
構	35536047
槌	351717
槍	1079436
槎	6272
槐	42374
槓	18299
様	100813005
槙	137505
槛	183
槝	167
槞	495
槧	492
槨	12945
槪	216
槫	1620
槭	3871
槲	2661
槵	483
槹	401
槻	911035
槽	2193780
槿	27555
樁	303
樂	149831
樅	42748
樊	23065
樋	593919
樌	220
樏	119
樑	228
樒	11275
樓	61181
樔	1143
樗	16871
標	14945918
樛	1011
樝	279
樞	3348
樟	104548
模	12952270
樣	126171
権	32341250
横	20893924
樫	367545
樮	247
樰	182
樱	5142
樵	29963
樸	6760
樹	9740113
樺	521181
樻	133
樽	1398807
樾	335
橄	6464
橅	1291
橇	20181
橈	23028
橋	20395348
橐	153
橖	480
橘	841411
橙	199165
橛	269
機	74996597
橡	17785
橢	1015
橦	4189
橫	5505
橱	154
橲	680
橳	356
橸	582
橿	196917
檀	423700
檄	57346
檉	145
檍	2402
檎	340124
檐	3494
檑	170
檔	1490
檗	39579
檜	551021
