幗	2093
幟	114699
幡	2445349
幢	18562
幣	832196
幤	3615
幫	2143
干	7399696
平	53547754
年	240766216
并	35228
幷	1825
幸	18024053
幹	7601185
幺	4574
幻	3568028
幼	8771478
幽	1252582
幾	2739715
广	11047
庁	6909644
広	48179624
庄	2095393
庆	1740
庇	356188
床	7518541
序	3075197
库	2379
应	9425
底	9576314
庖	55323
店	106027560
庚	180932
府	21337237
废	1081
庠	2062
度	110613515
座	25650471
庫	19190453
庭	14191195
庵	1798413
庶	1057551
康	16294552
庸	240642
庾	1797
廂	13888
廃	9217325
廈	10272
廉	418167
廊	1586928
廐	3354
廓	73240
廖	16877
廚	15737
廛	4044
廟	256185
廠	94501
廢	11235
廣	636934
廨	1528
廩	2557
廬	61266
廰	2586
廳	13531
廴	1216
延	8356980
廷	1199267
廸	5179
建	37771939
廻	1636858
廼	24637
廾	1875
廿	225970
开	27112
弁	13342354
异	5615
弃	2818
弄	826594
弉	26870
弊	3470705
弋	7688
弌	8901
弍	4367
式	48771366
弐	373179
弑	11935
弓	1947772
弔	408293
引	59788006
弖	11845
弗	46410
弘	3467496
弛	203028
弟	7099337
张	11171
弥	3272996
弦	1259339
弧	441939
弩	64561
弭	3471
弯	19176
弱	10363006
弴	2384
張	36442495
強	55158023
弹	2341
强	18360
弼	82996
弾	10231435
彅	20287
彈	14784
彊	29218
彌	188705
彎	23824
归	2109
当	133563377
录	5502
彖	2675
彗	261736
彙	324935
彜	1508
彝	12743
彡	458611
形	39859225
彤	1423
彥	1823
彦	4442769
彧	12892
彩	5968342
彪	41296
彫	2332870
彬	163051
彭	29277
彰	1955364
影	24602121
彳	4660
彷	495491
役	34342765
彻	1427
彼	38827116
彿	227507
往	3363565
征	1758726
徂	20018
徃	15887
径	2308232
待	38016865
徇	2031
很	41797
徊	242253
律	9444081
後	139847388
徐	1974328
徑	7623
徒	16146193
従	12889127
得	46937419
徘	241986
徙	4286
從	60327
徠	19894
御	27403956
徧	1524
徨	257661
復	18293297
循	1790170
徭	2805
微	8794149
徳	9206646
徴	9801104
徵	1992
德	34985
徹	5116106
徽	89650
心	92911684
必	57001830
忆	4719
忌	1242175
忍	3084748
忖	12409
志	12228984
忘	13843119
忙	5182411
応	54408414
忝	15790
忠	3696200
忤	1420
忧	1957
快	11058839
忰	4199
忱	1313
念	27428725
忸	17064
忻	2332
忽	174718
忿	12973
怀	2865
态	10285
怎	13688
怏	3703
怐	14764
怒	7178543
怕	6952
怖	8406476
怙	9319
怛	1552
怜	181115
思	208615706
怠	1108054
怡	25038
急	24742373
性	106755919
怨	585649
怩	24505
怪	6646272
怫	1138
怯	723885
怱	4749
怺	3123
总	6129
恁	8208
恂	6170
恃	19155
恆	16617
恊	5171
恋	11533236
恍	97922
恐	10763755
恒	2001478
恕	35656
恙	24767
恚	9229
恟	4340
恠	3040
恢	36144
恣	163773
恤	10468
恥	4895971
恨	1200360
恩	2192115
恪	11361
恫	120705
恬	14851
恭	956427
息	13365968
恰	191802
恵	9899661
恶	11293
悄	18871
悅	2002
悉	137447
悋	7656
悌	38735
悍	68994
悒	1410
悔	3842062
悖	11097
悗	1381
悚	2444
悛	8628
悟	3559770
悠	1536194
患	9136481
悦	880503
悧	19707
您	4129
悩	9426574
悪	38210396
悲	7765846
悳	8073
悴	41467
悵	1888
悶	509790
悸	142569
悼	584847
悽	4083
情	139562703
惇	86497
惊	3473
惑	8089024
惕	1001
惘	2756
惚	1288584
惜	1990061
惟	199415
惠	138933
惡	57398
惣	717959
惧	454326
惨	1969467
惯	3295
惰	251473
惱	6687
想	40363515
惶	6522
惷	1027
惹	1109009
惺	13103
惻	10042
愁	604800
愃	1921
愆	2113
愈	49486
愉	1382199
愍	8974
意	96559967
愕	609760
愚	2386660
愛	43124341
感	113366284
愧	26954
愬	1721
愴	41735
愷	2201
愼	24494
愾	14443
愿	11984
慂	4907
慄	172941
慇	33486
慈	1273182
慊	7891
態	30158481
慌	1930638
慍	2274
慎	2581215
慕	504870
慘	5892
慙	14968
慚	13131
慟	55185
慢	6985483
慣	6818234
慥	10744
慧	419500
慨	539313
慫	4685
慮	6563471
慰	1895638
慳	7078
慴	1603
慵	1089
慶	3502146
慷	8205
慾	46606
憂	1716711
憊	52847
憎	1642422
憐	607743
憑	657431
憔	30851
憙	2293
憚	141550
憤	607314
憧	1757945
憩	2767447
憫	152554
憬	66184
憮	44070
憲	4353994
憶	7671930
憺	36059
憾	226990
懂	2378
懃	33695
懇	1678205
懈	22239
應	459307
懊	17595
懋	2163
懐	5302029
懣	22352
懦	6873
懲	1540950
懴	2048
懶	16711
懷	16408
懸	4479187
懺	144224
懼	23101
懿	60124
戀	60880
戈	29592
戊	148578
戌	126247
戍	6496
戎	108713
戏	7446
成	98057691
我	18802714
戒	2717085
戔	27550
或	1230501
战	12154
戚	1051782
戛	2079
戝	1162
戞	1073
戟	55910
戦	67776015
戩	1856
截	38413
戮	189331
戯	1711870
戰	85592
戲	14271
戴	1492155
戶	6269
户	3929
戸	30608718
戻	29141445
戾	1834
房	9289648
所	105824201
扁	284143
扇	1713704
扈	67834
扉	2181163
手	172468152
才	5523582
扎	3591
打	24167224
払	18643573
托	116942
扛	1285
扠	2854
扣	6737
执	1762
扨	13688
扬	1170
扭	1009
扮	240867
扱	16451702
扶	883347
批	5231209
扼	18368
找	10278
承	16611285
技	30156068
抄	581848
抉	102717
把	2531093
抑	4946302
抒	72983
抓	21653
抔	7246
投	45783064
抖	1674
抗	8988600
折	11450404
抛	25146
抜	20477209
択	13227135
护	6705
报	10253
披	2657956
抬	3616
抱	8645261
抵	3923077
抹	1315259
押	15380661
抽	3238384
拂	16568
担	19574591
拆	2642
拇	23862
拈	8309
拉	1179754
拌	184177
拍	2622563
拏	5402
拐	431399
拒	2582655
拓	2457832
拔	16796
拖	1628
拗	386142
拘	1606932
拙	850410
招	4648102
拜	26305
拝	5176501
拟	1204
拠	8294386
拡	9330884
拥	1625
择	5719
括	3808728
拭	1692051
拮	125147
拯	4366
拱	18492
拳	2222276
拵	93624
拶	3650044
拷	330272
拼	4436
拾	2574340
拿	71734
持	82006536
挂	6339
指	53492264
按	194740
挌	6930
挑	5602751
挖	1010
挙	12375504
挟	1688650
挥	1265
挨	3654905
挫	825387
振	22304092
挺	165173
挽	645244
挾	20326
挿	1866809
捉	1733599
捌	281380
捍	1318
捏	707144
捐	28780
捕	8700526
捗	413271
捜	3439166
损	2237
换	5805
捥	3163
捧	832496
捨	6607628
捩	96993
捫	1056
据	1266719
捲	331694
捶	4627
捷	117629
捺	173586
捻	667649
掃	4955888
授	12523699
掉	16621
掌	1324723
掏	12947
排	5821183
掖	10562
掘	4070173
掛	15191565
掟	231745
掠	183616
採	12229522
探	41831104
掣	7403
接	24742625
控	4332678
推	13077023
掩	37196
措	3172544
掬	131957
掲	36881713
掴	1708627
掻	943063
掾	21190
揀	1162
揃	5303600
揄	180328
揆	193213
揉	767394
描	13665020
提	34715558
插	7569
揖	211158
揚	5112273
換	20809651
握	5684650
揣	3023
揩	1279
揭	1476
揮	4217610
援	24273523
揶	182698
揺	3778171
搆	2127
損	9722866
搏	10340
搔	2361
搖	13137
搗	73061
搜	5747
搞	3982
搦	39067
搨	1118
搬	1927476
搭	2335988
搶	1983
携	20904595
搾	714441
摂	2509684
摄	1114
摆	1211
摇	2493
摑	10700
摔	1448
摘	5837417
摠	1715
摧	6515
摩	4527013
摯	393652
摶	1990
摸	41802
摺	530801
撃	21393675
撈	13969
撒	768999
撓	71756
撚	99451
撞	93299
撤	2813228
撥	271953
撩	7516
撫	1096829
播	1049174
撮	17755512
撰	509181
撲	2003894
撹	131249
撻	55839
撼	69167
擁	1518704
擂	43833
擅	7168
擇	9964
擊	6728
操	7361075
擒	5265
擔	9574
擘	1551
據	19276
擠	1085
擡	13424
擢	184455
擣	1745
擦	1448620
擧	24098
擬	1090386
擯	2830
擱	8305
擲	96529
擴	6791
擶	2715
擺	2111
擽	34522
擾	44455
攀	78154
攅	1063
攘	143179
攜	1530
攝	25142
攣	303819
攤	1251
攪	151667
攫	116886
攬	7648
支	42510745
攴	1109
攵	1423
收	32995
攷	9205
攸	21902
改	29691741
攻	16079239
放	32044005
政	45310016
故	16696513
效	23997
敌	6562
敍	4918
敎	15013
敏	2486274
救	8185907
敕	5300
敖	6047
敗	10256359
教	79011146
敝	3754
敞	7496
敢	1422851
散	14407728
敦	937009
敬	4400318
数	85756729
敲	114281
整	23207229
敵	13614236
敷	8931431
數	71462
斂	64807
斃	39456
文	89774289
斉	2282353
斌	14499
斎	2593721
斐	1465499
斑	799454
斗	1917938
料	101216107
斛	10883
斜	3311075
斟	24624
斡	212699
斤	81551
斥	187160
斧	346135
斩	1442
斫	5581
斬	2103043
断	31310528
斯	343505
新	149651250
斷	32298
方	226175221
於	1150738
施	39942377
旁	27809
旃	3292
旅	31748909
旆	2005
旋	1537748
旌	6647
族	22469177
旒	2710
旗	2822197
旛	103270
无	47710
旡	1110
既	8329743
旣	3611
日	450607543
旦	4003199
旧	9562611
旨	5994299
早	34822264
旬	5680445
旭	2269635
旱	45987
时	66593
旺	427462
旻	9473
昂	214042
昃	2941
昆	1901024
昇	6557965
昉	3741
昊	18401
昌	1527702
明	91275996
昏	371242
易	7888853
昔	12727164
昕	1191
昜	1839
星	14847083
映	31454204
春	19097336
昧	1481775
昨	23885461
昭	10641212
是	9101731
昱	8247
昴	136008
昵	8686
昶	13518
昻	1156
昼	10756132
显	2670
昿	1097
晁	23152
時	220867682
晃	699321
晄	12657
晉	11052
晋	636477
晏	24434
晒	1469686
晓	2317
晚	6654
晝	17240
晞	1752
晟	27477
晢	2707
晤	7189
晦	407607
晧	9103
晨	30511
晩	4570841
普	22659437
景	19606783
晰	89608
晳	1393
晴	12149463
晶	3367391
智	4202425
暁	671602
暄	1517
暇	4394934
暈	113649
暉	43822
暎	11188
暑	6954486
暖	6779208
暗	8647221
暘	9093
暝	1718
暠	1363
暢	250981
暦	1896687
暫	1564245
暮	11897885
暲	1012
暴	8036782
暸	1353
暹	6654
曁	1752
曄	11080
曆	5163
曇	1990168
曉	21917
曖	774257
曙	214353
曚	1385
曜	15176925
曝	280556
曠	25596
曦	1878
曩	5468
曰	918265
曲	24130930
曳	529513
更	37791473
曵	9677
曷	1801
書	123755237
曹	1400163
曺	2629
曻	2266
曼	238354
曽	1665025
曾	457112
替	16413142
最	132481384
會	303336
月	127487936
有	62266505
朋	660690
服	13872490
朏	1700
朔	300061
朕	59904
朗	2055500
望	32208114
朝	38081895
期	71682035
朦	99521
朧	248345
木	48029568
未	20122916
末	19538212
本	286611008
札	12024706
朮	24004
术	9936
朱	1480103
朴	1227231
朵	1466
朶	49260
机	1560677
朽	684081
杀	6131
杁	17497
杂	2204
权	1631
杆	15269
杉	5134669
李	1399353
杏	1097382
材	31612169
村	35916174
杓	163311
杖	895274
杙	3208
杜	1160549
杞	109950
束	6687688
杠	4763
条	42251432
杢	74576
杣	56380
杤	2218
来	126937589
杨	1141
杪	1315
杭	537667
杮	4284
杯	7159786
杰	20692
東	75882874
杲	3696
杳	15546
杵	452156
杷	108147
杼	12012
松	25066191
板	25796883
极	6069
构	6510
枇	97251
枉	28325
枋	4519
枌	1976
析	7925586
枕	1566724
林	15725624
枘	1009
枚	12744671
果	50186113
枝	4306491
枠	3706440
枡	123186
枢	561047
枦	6444
枩	2329
枪	1183
枯	1784184
枳	22783
枴	2446
架	2500062
枷	94366
枸	15299
枻	1758
柁	3019
柄	8294624
柊	220080
柏	1942886
某	3504456
柑	462348
染	11675416
柔	4800402
柘	107086
柚	647457
柜	1452
柝	6178
柞	12061
柢	12430
柤	1376
查	8889
柩	78263
柬	1955
柯	21638
柱	3677691
柳	3789023
柴	1786998
柵	526187
査	31593670
柾	72330
柿	1401833
栁	4067
栂	107624
栃	2109592
栄	8808214
标	8508
树	6322
栓	788455
栖	654904
栗	3097450
栞	365990
校	55113540
栢	34613
栩	17600
株	28196829
栫	7040
栲	7238
栴	20145
样	17247
核	4937436
根	23340018
格	47204942
栽	3432573
桀	5291
桁	1360801
桂	1646227
桃	3404563
框	38044
案	33620467
桌	1375
桎	9580
桐	1622342
桑	1440466
桒	2926
桓	126148
桔	249866
桙	4144
桜	10860669
桝	132177
桟	444776
档	11031
桥	6239
桧	345863
桴	4110
桶	603580
桷	2553
桿	47132
梁	1163717
梃	30825
梅	8875382
梏	9454
梓	372634
梔	20512
梗	755280
梛	15499
條	613911
梟	82067
梠	14389
梢	294826
梦	23020
梧	70503
梨	4042187
梭	4661
梯	513158
械	4587533
梱	1433532
梳	67841
梵	263740
梶	596908
梺	1876
梼	20176
棄	4080565
棉	20845
棊	5181
棋	1582397
棍	83068
棒	3548818
棕	24745
棗	87960
棘	188540
棚	3117922
棟	2378495
棠	33533
棡	3186
棣	3635
棧	9355
森	18087699
棲	681671
棹	91837
棺	404726
椀	260336
椁	1136
椅	2167159
椈	1208
椋	155897
椌	1220
植	13265185
椎	1673705
椏	13788
椒	528409
椙	34839
椚	15058
椛	49983
検	74265683
椥	17889
椨	1847
椪	1066
椰	151275
椴	10076
椶	1810
椹	31045
椽	9544
椿	863094
楊	506909
楓	470937
楔	65252
楕	240826
楙	2403
楚	371641
楜	1285
楝	4914
楞	8329
楠	639042
楡	47704
楢	179726
楨	1499
楪	3397
楫	13850
業	144095666
楮	33480
楯	186918
楳	70669
極	17264218
楷	79417
楸	24878
楼	896146
楽	86900733
榁	1076
概	9115308
榊	353604
榎	414009
榑	21924
榔	12260
榕	11196
榛	284839
榜	146291
榧	21013
榮	197101
榲	1107
榴	187086
榻	3618
榾	5653
槁	2279
槃	160022
槇	120805
構	35536047
槌	351717
槍	1079436
槎	6272
槐	42374
槓	18299
様	100813005
槙	137505
槨	12945
槫	1620
槭	3871
槲	2661
槻	911035
槽	2193780
槿	27555
樂	149831
樅	42748
樊	23065
樋	593919
樒	11275
樓	61181
樔	1143
樗	16871
標	14945918
樛	1011
樞	3348
樟	104548
模	12952270
樣	126171
権	32341250
横	20893924
樫	367545
樱	5142
樵	29963
樸	6760
樹	9740113
樺	521181
樽	1398807
橄	6464
橅	1291
橇	20181
橈	23028
橋	20395348
橘	841411
橙	199165
機	74996597
橡	17785
橢	1015
橦	4189
橫	5505
橿	196917
檀	423700
檄	57346
檍	2402
檎	340124
檐	3494
檔	1490
檗	39579
檜	551021
檠	1180
檢	12956
檣	9886
檪	3281
檬	54639
檮	12996
檳	8839
檸	55053
檻	210899
櫂	79546
櫃	104507
櫑	2096
櫓	303758
櫚	22160
櫛	322193
櫞	1557
櫟	23703
櫨	41584
櫪	1157
櫻	596901
欄	3686360
欅	112426
權	41961
欒	86723
欖	6942
欝	117963
欟	2169
欠	8242903
次	56277850
欢	8076
欣	145947
欧	4100454
欲	18910783
欷	3273
欹	4178
欺	1952293
欽	181606
款	772529
歆	2075
歇	22427
歉	1970
歌	28049558
歎	104370
歐	16227
歓	4458610
歔	2261
歙	5064
歛	1002
歟	12230
歡	17527
止	36475035
正	64060477
此	2174705
步	13304
武	19067855
歩	38074606
歪	1313406
歯	19299619
歲	5404
歳	19778990
歴	19267172
歷	6017
歸	68517
歹	1105
死	34053580
歿	34193
殃	3181
殆	2151452
殉	277399
殊	3426441
残	35186225
殖	2467988
殘	35519
殤	1483
殪	1134
殮	4380
殯	13262
殱	1221
殲	188871
殳	1338
殴	1918540
段	26142488
殷	87122
殺	18401316
殻	1415842
殼	6483
殿	6131609
毀	470702
毅	577875
毆	1697
毋	5634
母	21899154
毎	25994799
每	9833
毒	5478922
毓	4119
比	25198258
毕	1132
毘	281519
毛	12260738
毟	47790
毫	88583
毬	124481
毯	231109
毳	6373
氈	24530
氏	28678563
氐	2293
民	57566977
氓	4171
气	21457
気	203664846
氛	2029
氣	412416
水	77230030
氷	4376692
永	9112858
氾	223281
汀	77911
汁	4452343
求	40754923
汇	4483
汉	8651
汎	512440
汐	498154
汕	7229
汗	5909904
汚	7177600
汜	5527
汝	372192
汞	3582
江	16056597
池	11772423
污	1292
汤	2080
汨	2548
汪	40335
汰	1334293
汲	670187
汴	1652
汶	2895
決	54298144
汽	591777
汾	5689
沁	135819
沂	20796
沃	97543
沈	4040406
沉	3584
沌	279551
沐	60077
沒	24666
沓	89152
沖	10725584
沙	3314184
沛	15652
没	2696781
沢	23220748
沪	2486
沫	186530
沮	10389
沱	12129
河	13100356
沸	1770227
油	11965072
治	41672164
沼	4899340
沽	18662
沾	4894
沿	7814785
況	21278571
泄	400353
泉	26082271
泊	14062738
泌	994857
泓	5755
法	106431787
泗	17686
泙	12711
泛	10304
泡	2102956
波	16393178
泣	8724695
泥	2357101
注	42065423
泪	77712
泯	9540
泰	1622111
泱	2086
泳	2837723
泽	4051
洁	1129
洋	13395705
洌	10719
洒	1239510
洗	12000156
洙	31122
洛	507672
洞	2673102
洟	20456
津	15170317
洩	499242
洪	793626
洱	2253
洲	1595136
洵	24471
洸	62771
洹	1045
活	72088827
洽	23661
派	18458486
流	52140451
浄	4216070
浅	5720128
浊	1280
测	6151
济	1226
浓	1172
浙	79269
浚	86387
浜	16114257
浣	132324
浦	7611826
浩	1985023
浪	2506455
浬	19081
浮	9949994
浴	8432402
海	62580853
浸	3160559
浹	1274
涂	2003
涅	161173
涇	1631
消	30003397
涉	1815
涌	267518
涎	124753
涓	3779
涕	6914
涙	5646200
涛	278128
涜	98777
润	2549
涯	1958485
液	8271766
涵	63422
涸	144587
涼	4291814
涿	1301
淀	841768
淄	1502
淅	2163
淆	27893
淇	6893
淋	533236
淑	339562
淒	1180
淕	1354
淘	206782
淙	1974
淚	5465
淞	9410
淡	3074295
淤	10939
淦	1332
淨	28665
淪	4579
淫	573333
淮	36511
深	20520331
淲	2683
淳	1026095
淵	975666
混	11093301
淸	9426
淹	172021
淺	45610
添	6516138
淼	2534
清	13875544
渇	627953
済	26831463
渉	3131320
渊	1979
渋	5147381
渐	1761
渓	2058964
渕	577750
渙	6150
渚	358026
減	21149571
渝	5838
渟	11064
渠	132965
渡	17593605
渣	54079
渤	44274
渥	142036
渦	744808
渧	2284
温	33060105
渫	52436
測	10527713
渭	13783
港	13433864
渴	1081
游	110722
渹	2066
渺	13394
渾	280859
湃	4563
湊	577720
湍	7479
湖	7778455
湘	1019319
湛	164848
湜	1122
湟	2514
湧	1982647
湫	10186
湮	4136
湯	15181375
湲	1918
湶	2695
湾	6300142
湿	3959632
満	29731278
溂	3138
溌	46826
溏	1262
源	14091956
準	21993454
溘	3885
溜	2532073
溝	1545830
溟	10450
溢	2168047
溥	40892
溪	95049
溫	5560
溯	27258
溲	2515
溶	4683920
溷	1726
溺	477934
溽	1336
溿	4132
滂	8179
滄	22418
滅	6920230
滇	2235
滉	18742
滋	2425600
滌	8765
滎	1176
滑	4951352
滓	79002
滔	35015
滕	4622
滝	4976164
滞	4609156
满	5717
滨	1022
滬	6422
滯	3711
滲	349495
滴	1184929
滷	1438
滸	114298
滾	43431
滿	35910
漁	4894326
漂	2065900
漆	1093707
漉	190978
漏	4965256
漑	89967
漓	10945
演	36886392
漕	537178
漠	1120532
漢	6553230
漣	82412
漫	6455260
漬	3376444
漱	385769
漲	49978
漳	2106
漸	330813
漾	3280
漿	113695
潁	4418
潅	104823
潔	1995905
潘	58208
潛	4979
潜	3582436
潟	5435532
潤	2103903
潦	5581
潭	72013
潮	4079738
潯	2352
潰	2829736
潴	19549
潸	1654
潺	3317
潼	6317
澀	1523
澁	65885
澂	2105
澄	1741859
澆	4469
澈	2687
澎	15270
澗	18284
澡	1480
澣	1700
澤	3451592
澪	237486
澱	165989
澳	27205
澹	40297
激	14383245
濁	1213343
濂	1702
濃	7038010
濑	1518
濕	4405
濘	17972
濛	11190
濟	31823
濠	161140
濡	1806318
濤	256576
濫	383389
濬	6103
濮	5043
濯	2336558
濰	1209
濱	573454
濵	8781
濶	11165
濺	1977
濾	318877
瀁	1111
瀆	2767
瀉	72849
瀋	70566
瀏	2816
瀑	123709
瀕	255056
瀘	3492
瀚	11292
瀛	7641
瀝	29148
瀞	127751
瀟	51014
瀦	3005
瀧	391514
瀨	7712
瀬	8669713
瀰	4785
瀲	1693
瀾	84494
灌	250590
灑	5895
灘	732299
灣	33512
火	21588737
灭	2553
灯	4832260
灰	1991713
灵	5563
灸	1072186
灼	265766
災	8828955
灾	1838
炅	3558
炉	1758243
炊	2177644
炎	6306798
炒	1624414
炙	272749
炫	3227
炬	120357
炭	4894641
炮	22611
炯	18678
炳	24751
炸	363077
点	56024850
為	20976883
炻	1361
烈	2513543
烏	1313318
烙	83707
烝	7090
烟	34143
烤	3964
烦	2087
烧	2533
热	8179
烱	1115
烹	466964
烽	17893
焄	1898
焉	340131
焏	1831
焔	198017
焙	300364
焚	680457
焜	8143
無	123016029
焦	2984504
焰	2466
焱	3383
然	46377531
焼	25396680
煇	2005
煉	328769
煌	353559
煎	1037577
煕	71759
煖	7941
煙	5455373
煜	7638
煞	1108
煢	1209
煤	191249
煥	39405
煦	3042
照	11719596
煩	713255
煬	12419
煮	5199446
煽	1549482
熄	4781
熈	6305
熊	6719812
熏	3908
熔	50289
熕	1456
熙	53710
熟	4331196
熨	135765
熬	4794
熱	20088382
熹	11919
熾	163692
燁	9030
燃	6653689
燈	606034
燉	1542
燎	16822
燐	174258
燒	21943
燔	6817
燕	549999
燗	284351
營	17493
燠	4727
燥	2793526
燦	163973
燧	53348
燬	1217
燭	204566
燮	11896
燵	110180
燹	2004
燻	292235
燼	21661
燿	19122
爆	10248141
爐	14214
爛	339499
爨	6735
爪	1788249
爬	167595
爭	28100
爰	19093
爱	40196
爲	135273
爵	796643
父	16646240
爷	1063
爸	2722
爺	1469795
爻	41386
爼	2902
爽	1964206
爾	365791
牀	11359
牆	22735
片	9912362
版	23644487
牌	554607
牒	41151
牘	7898
牙	875726
牛	9068157
牝	289633
牟	532801
牡	1243841
牢	416221
牧	4260073
物	140812782
牲	1382528
牴	1763
特	74858193
牽	637947
犀	227555
犁	2847
犂	7333
犇	13646
犍	1462
犒	1495
犠	1455530
犢	6086
犧	2508
犬	11430735
犯	10067640
状	52636298
犹	1439
狀	5984
狂	4143326
狄	24087
狆	21977
狎	9415
狐	756721
狒	9543
狗	770760
狙	5772332
狛	278974
狠	1588
狡	143129
狢	26774
狩	3724153
独	17563680
狭	4858842
狱	1824
狷	5474
狸	353335
狹	12204
狼	1483301
狽	103895
猊	52753
猖	4743
猗	2403
猛	2496655
猜	40573
猟	835757
猥	250653
猩	41107
猪	1303574
猫	8514109
献	5753756
猴	21749
猶	562167
猷	36172
猾	83983
猿	1836267
獄	2772456
獅	993678
獎	3604
獏	63412
獗	4036
獠	3147
獣	3333814
獨	91608
獪	21649
獰	45775
獲	5062850
獵	8775
獸	9597
獺	36237
獻	13345
玄	4568207
率	19658686
玉	15558164
王	21506555
玖	212335
玥	1183
玩	807766
玫	2500
环	3864
现	26772
玲	674168
玳	3188
玻	36572
珀	248936
珂	288958
珈	653751
珉	8250
珊	289412
珍	4901911
珎	11043
珞	11306
珠	2206191
珥	3830
珪	239052
班	1385196
珮	1708
珱	2088
珵	1709
珸	2884
現	88951707
球	22510176
琅	11252
理	133887719
琇	2723
琉	1039018
琌	1568
琢	310358
琥	262286
琦	7337
琨	1747
琪	5418
琬	2936
琮	3868
琰	1813
琲	637981
琳	198948
琴	1857652
琵	859156
琶	857094
琺	24083
琿	4340
瑁	10081
瑄	1070
瑋	1369
瑕	246669
瑙	32006
瑚	292814
瑛	415277
瑜	100346
瑞	1287297
瑟	6763
瑠	781878
瑣	42294
瑤	27241
瑩	19359
瑪	41626
瑯	31649
瑰	4965
瑳	38550
瑶	25392
瑾	24974
璃	665362
璇	1280
璉	4687
璋	78064
璐	3206
璜	1064
璞	3961
璟	1516
璧	1570814
環	23702824
璽	61911
瓊	65620
瓏	20428
瓔	12591
瓚	4520
瓜	692288
瓠	5224
瓢	165833
瓣	4559
瓦	1250788
瓩	4109
瓮	4150
瓶	1808772
瓷	10748
甃	3465
甄	16050
甌	15614
甍	22835
甑	59486
甕	158733
甘	9644667
甚	835522
甜	73015
甞	4413
生	219035269
產	4602
産	68663203
甥	341882
甦	294832
用	193161732
甫	148980
甬	2224
甯	1214
田	91072278
由	31949106
甲	7885207
申	32002911
电	16673
男	40572583
甸	9049
町	55565969
画	87877159
畄	1237
界	51454218
畏	333267
畑	4758394
畔	798262
留	11320604
畚	4399
畜	1635866
畝	231577
畠	477356
畢	54753
畤	4387
略	11306474
畦	147455
畧	3484
番	57432644
畫	56833
畯	1156
異	21102026
畳	2340767
當	206080
畷	97562
畸	13821
畿	1451985
疆	98626
疇	208375
疊	7528
疋	89464
疎	1540332
疏	82632
疑	13263501
疔	3478
疗	6857
疚	16586
疝	14458
疣	20384
疥	26370
疫	2294969
疯	1219
疱	175428
疲	10587089
疳	25172
疵	256434
疸	57435
疹	688205
疼	241668
疽	53586
疾	3182587
痂	13571
病	36317033
症	16326343
痍	63905
痒	466276
痔	478459
痕	805363
痘	122568
痙	253654
痛	17686491
痞	8030
痢	622007
痣	54301
痩	1572598
痰	213640
痲	7162
痳	1835
痴	1974609
痹	1068
痺	913810
痼	4064
痾	6164
痿	2923
瘀	12591
瘁	2605
瘋	7082
瘍	1167904
瘟	3385
瘠	9270
瘡	155563
瘢	31265
瘤	257678
瘦	1710
瘧	6686
瘰	1214
瘴	31587
瘻	50887
療	32458580
癆	2222
癇	82302
癈	4375
癌	1696747
癒	5006682
癖	1859574
癘	2539
癜	2790
癡	9125
癢	1537
癧	1206
癩	27888
癪	98556
癬	150778
癰	4275
癲	24722
癶	5431
癸	38452
発	127664755
登	55611990
發	120814
白	46456791
百	13708859
皀	3062
皃	2613
的	151238513
皆	27868452
皇	9220514
皈	2755
皋	3676
皎	8374
皐	192448
皓	71027
皖	5201
皙	7239
皚	2426
皮	8940636
皰	4040
皴	3731
皷	6271
皸	2481
皹	4608
皺	207828
皿	2470024
盂	61114
盃	184722
盆	2734308
盈	30921
益	10356906
盍	1020
监	4830
盒	26537
盖	3835
盗	4644416
盘	3858
盛	15241028
盜	5653
盞	40675
盟	4186129
盡	43951
監	12978457
盤	8476880
盥	23965
盧	202504
盪	24675
目	133721295
盲	967074
直	48068152
相	66757589
盾	1910251
省	16330026
眄	6983
眇	16200
眈	45399
眉	1118265
看	8210945
県	73906525
眞	796707
真	72231114
眠	9265217
眤	1271
眥	1267
眦	11011
眩	592503
眷	58160
眸	90607
眺	4678359
眼	8021212
眾	2512
着	52717494
睚	1138
睛	20950
睡	2481442
督	8636476
睥	13614
睦	625167
睨	742101
睫	84560
睹	2832
睾	67937
睿	6336
瞋	20567
瞎	1275
瞑	510357
瞞	142847
瞠	37756
瞥	111511
瞬	8094913
瞭	562525
瞰	182575
瞳	2021538
瞶	1998
瞻	8472
瞼	318713
瞽	22499
瞿	6082
矍	6890
矗	4969
矚	1057
矛	1339512
矜	72047
矢	6279529
矣	16302
知	103884255
矧	18887
矩	160299
短	13173407
矮	90024
矯	2238286
石	36863996
矼	1128
码	1773
砂	7810004
砌	13506
砒	47854
研	34632416
砕	1561615
砥	361198
砦	381852
砧	54592
砲	2767215
破	13762656
砺	210380
砿	13043
础	1242
硅	11988
硏	1441
硝	529581
硫	1017253
硬	3603029
确	8964
硯	135621
硲	9575
硼	12669
碁	896453
碆	3560
碇	133783
碌	71101
碍	106922
碎	11696
碑	1738555
碓	140028
碕	38951
碗	696914
碟	1264
碣	2211
碧	547569
碩	59349
碰	1913
確	60374796
碼	8271
碾	18276
磁	2980599
磅	5188
磊	23066
磋	109126
磐	1512744
磔	66900
磚	5881
磧	6784
磨	4202390
磬	6261
磯	1791020
磴	4510
礁	468356
礎	5568416
礒	64822
礙	13375
礦	12643
礪	10999
礫	256442
礬	29599
示	64317409
